APM,PrecisionRelativa,IndiceCobertura,IndicePostDano,IET,DistanciaPromedio,VarianzaDistancia,Clase
120.00,0.5500,0.0000,0.0000,24.0286,3.9940,2.9332,2
108.00,0.7222,0.0000,0.0000,34.5506,2.1258,0.9222,2
60.00,0.2000,0.6326,0.0000,1.6267,12.5518,17.6051,3
30.00,0.2000,0.6932,0.0000,0.7254,11.6869,13.8490,0
84.00,0.7143,0.0111,0.0000,29.5839,1.8079,0.1856,1
114.00,0.1579,0.0000,0.0000,13.4759,7.4595,11.5474,2
36.00,0.3333,0.6210,1.0000,1.2491,9.9235,15.7560,0
36.00,0.0000,0.7111,1.0000,0.9966,9.4349,4.9311,0
114.00,0.7895,0.0204,0.0000,41.0146,1.7228,0.1363,1
60.00,0.2000,0.6981,0.0000,1.4731,11.2944,17.5837,3
60.00,0.3000,0.6500,0.0000,1.9917,9.5433,16.5016,3
30.00,0.0000,0.6955,0.0000,0.6122,13.9212,13.5422,0
78.00,0.7692,0.0195,0.0000,26.9686,1.8358,0.1176,1
138.00,0.3913,0.0000,0.0000,26.1307,4.2811,2.5751,2
66.00,0.1818,0.6512,1.0000,1.8109,11.7126,8.8097,3
36.00,0.1667,0.6931,0.0000,0.9709,10.3798,7.7146,0
90.00,1.0000,0.0196,0.0000,31.3018,1.8188,0.1587,1
138.00,0.4348,0.0000,0.0000,24.0951,4.7273,5.6009,2
60.00,0.8000,0.1758,0.0000,5.2706,8.3821,25.7079,3
36.00,0.0000,0.7193,0.0000,0.7729,12.0735,13.9057,0
66.00,0.1818,0.6234,0.0000,2.0802,10.9497,11.5100,3
114.00,0.3684,0.0103,0.0000,24.8072,3.5483,3.6151,2
30.00,0.0000,0.6457,0.0000,0.8205,11.9531,15.5203,0
36.00,0.1667,0.7104,1.0000,0.7188,13.5047,11.2703,0
102.00,0.8235,0.0199,0.0000,39.9787,1.5007,0.2361,1
132.00,0.4091,0.0000,0.0000,34.1121,2.8696,2.0434,2
54.00,0.1111,0.7112,0.0000,1.1847,12.1621,7.6176,3
30.00,0.2000,0.6745,0.0000,0.8924,9.9419,8.9295,0
108.00,0.8889,0.0200,0.0000,36.8706,1.8707,0.1457,1
138.00,0.5217,0.0000,0.0000,24.7162,4.5834,10.5656,2
42.00,0.1429,0.6842,1.0000,1.1619,10.4141,9.0732,3
60.00,0.2000,0.6450,0.0000,1.6962,11.5561,19.9165,3
114.00,0.9474,0.0000,0.0000,48.3468,1.3580,0.1264,1
120.00,0.3500,0.0000,0.0000,21.3460,4.6217,5.8498,2
48.00,0.2500,0.6750,0.0000,1.4886,9.4797,8.5898,3
36.00,0.0000,0.7098,0.0000,0.8946,10.6798,12.7791,0
84.00,1.0000,0.0000,0.0000,29.8416,1.8149,0.1284,1
102.00,0.4706,0.0000,0.0000,24.2829,3.2005,2.3147,2
42.00,0.2857,0.6134,1.0000,1.5053,9.7878,11.5327,3
36.00,0.1667,0.6799,1.0000,0.7620,14.1223,22.8986,0
102.00,1.0000,0.0000,0.0000,37.8769,1.6929,0.1626,1
150.00,0.5200,0.0000,0.0000,41.6538,2.6011,2.7481,2
66.00,0.1818,0.7055,0.0000,1.6462,10.8095,7.5172,3
36.00,0.3333,0.6996,0.0000,0.7346,13.7240,14.5529,0
102.00,0.8235,0.0111,0.0000,37.6458,1.6793,0.1917,1
174.00,0.4138,0.0610,1.0000,19.6520,7.3142,25.0999,2
84.00,0.1429,0.6668,0.0000,2.4462,10.4414,10.8639,3
30.00,0.2000,0.6943,1.0000,0.7154,11.8195,12.0714,0
84.00,0.5000,0.0000,0.0000,24.7031,2.4004,1.5268,2
96.00,0.5000,0.0000,0.0000,20.3793,3.7107,2.7456,2
48.00,0.1250,0.6653,0.0000,1.2570,11.7795,15.8869,3
96.00,0.3125,0.0110,0.0000,15.0717,5.2996,5.5446,2
120.00,0.9000,0.0000,0.0000,46.5344,1.5787,0.1176,1
132.00,0.4091,0.0574,0.5000,17.0274,6.3069,24.6889,2
42.00,0.1429,0.6744,1.0000,1.0623,11.8732,11.2072,3
36.00,0.1667,0.6853,1.0000,0.9055,11.5122,11.3994,0
108.00,0.8333,0.0111,0.0000,41.0967,1.5988,0.1070,1
72.00,0.2500,0.0000,0.0000,16.1311,3.4634,1.9607,2
48.00,0.5000,0.4204,1.0000,1.7748,14.6752,17.2959,3
60.00,0.8000,0.0000,0.0000,21.2495,1.8236,0.1839,1
102.00,0.8824,0.0000,0.0000,38.4938,1.6498,0.2043,1
120.00,0.3500,0.0000,0.0000,23.9236,4.0160,1.9756,2
66.00,0.1818,0.6977,1.0000,1.6732,10.9249,8.4741,3
84.00,0.8571,0.0111,0.0000,35.7355,1.3246,0.1261,1
102.00,0.6471,0.0000,0.0000,37.0711,1.7515,0.1912,1
114.00,0.5789,0.0000,0.0000,24.7109,3.6134,4.6356,2
42.00,0.1429,0.6576,0.0000,1.1330,11.6921,16.8848,0
30.00,0.0000,0.7154,0.0000,0.7201,10.8567,8.0071,0
132.00,0.8636,0.0103,0.0000,46.3614,1.8179,0.1587,1
42.00,0.1429,0.6983,1.0000,1.1667,9.8600,6.4447,0
66.00,0.2727,0.6412,0.0000,2.1158,10.1925,16.0367,3
36.00,0.1667,0.6962,1.0000,0.7426,13.7277,13.6807,0
84.00,0.8571,0.0201,0.0000,29.4523,1.7948,0.1664,1
48.00,0.1250,0.6734,0.0000,1.0116,14.4990,17.1136,3
54.00,0.2222,0.6887,0.0000,1.5798,9.6413,11.8602,3
30.00,0.2000,0.7022,0.0000,0.6666,12.4037,13.1886,0
90.00,1.0000,0.0110,0.0000,34.9694,1.5453,0.2242,1
84.00,1.0000,0.0000,0.0000,32.9758,1.5473,0.1757,1
72.00,0.5833,0.2402,0.5000,4.5314,11.0732,14.1721,3
30.00,0.2000,0.7313,1.0000,0.5615,13.3585,7.4981,0
54.00,0.8889,0.0121,0.0000,18.5455,1.8764,0.1130,1
120.00,0.5000,0.0000,0.0000,23.1230,4.1896,4.4746,2
60.00,0.3000,0.6516,1.0000,1.7862,10.7032,17.4152,3
36.00,0.0000,0.6978,0.0000,0.7640,13.2386,11.6052,0
48.00,0.7500,0.0194,0.0000,17.8976,1.6298,0.1868,1
120.00,0.5000,0.0000,0.0000,43.0757,1.7858,0.3693,2
36.00,0.1667,0.6799,1.0000,1.0546,9.9269,6.1748,0
66.00,1.0000,0.0000,0.0000,23.5499,1.8026,0.1717,1
108.00,0.7778,0.0000,0.0000,40.9466,1.6376,0.1407,1
36.00,0.1667,0.7004,0.0000,0.8773,11.2965,10.6456,0
54.00,0.2222,0.6753,0.0000,1.6119,9.8759,9.9523,3
30.00,0.0000,0.6126,0.0000,0.9264,11.5452,9.8310,0
72.00,0.8333,0.0000,0.0000,25.9542,1.7741,0.1534,1
48.00,0.0000,0.6901,1.0000,1.1928,11.4689,10.9274,3
36.00,0.0000,0.6683,1.0000,0.9277,11.8729,10.7093,3
36.00,0.1667,0.6788,1.0000,1.1560,9.0026,12.0928,0
114.00,0.7895,0.0107,0.0000,41.2418,1.7345,0.1776,1
42.00,0.1429,0.6870,0.0000,1.0537,11.4760,10.1569,3
96.00,0.1875,0.6961,0.0000,2.2510,11.9599,13.0267,3
30.00,0.2000,0.6764,0.0000,0.7369,12.1729,18.1811,0
72.00,0.7500,0.0120,0.0000,24.8136,1.8668,0.1052,1
174.00,0.5862,0.0000,0.0000,36.1112,3.8185,4.4755,2
48.00,0.1250,0.6891,0.0000,1.0568,13.1190,14.4211,3
36.00,0.0000,0.5280,1.0000,1.2605,12.4805,12.4196,0
114.00,0.9474,0.0109,0.0000,48.6848,1.3160,0.0468,1
120.00,0.1500,0.0000,0.0000,11.5039,9.4312,25.9735,2
48.00,0.1250,0.5654,0.0000,1.6724,11.4743,21.4627,3
30.00,0.2000,0.7029,0.0000,0.8361,9.6598,6.7619,0
96.00,0.9375,0.0194,0.0000,38.1360,1.4684,0.2424,1
114.00,0.4737,0.0000,0.0000,14.5599,6.8298,8.1451,2
48.00,0.7500,0.0607,0.5000,4.3542,9.3547,11.7916,3
36.00,0.3333,0.5674,1.0000,1.4280,9.9057,18.1296,0
114.00,0.8947,0.0197,0.0000,38.5470,1.8993,0.1220,1
138.00,0.6087,0.0000,0.0000,40.7289,2.3883,1.7090,2
78.00,0.4615,0.4753,0.0000,3.1184,12.1244,15.3238,3
36.00,0.0000,0.7147,0.0000,0.7496,12.7028,7.6493,0
108.00,1.0000,0.0000,0.0000,38.8404,1.7806,0.1135,1
66.00,0.1818,0.6848,1.0000,1.8142,10.4651,8.9365,3
78.00,0.1538,0.6726,1.0000,2.0863,11.2396,9.3107,3
36.00,0.1667,0.6972,1.0000,0.7617,13.3097,12.2716,0
114.00,1.0000,0.0000,0.0000,41.2933,1.7607,0.0986,1
144.00,0.4583,0.0000,0.0000,33.3821,3.3137,4.0013,2
72.00,0.5833,0.1484,0.0000,8.1542,6.5199,18.0985,2
30.00,0.2000,0.6949,0.0000,0.5790,14.8101,17.5180,0
102.00,0.9412,0.0109,0.0000,37.8874,1.6629,0.1875,1
132.00,0.2273,0.0000,0.0000,27.0377,3.8821,5.9886,2
42.00,0.1429,0.7134,0.0000,1.0327,10.6551,9.1641,3
24.00,0.2500,0.6156,0.0000,0.8152,10.3165,14.9873,0
102.00,0.9412,0.0203,0.0000,37.1801,1.6877,0.1742,1
138.00,0.4783,0.0000,0.0000,28.2987,3.8766,3.0655,2
54.00,0.2222,0.6293,1.0000,1.4203,13.0936,13.4597,3
30.00,0.2000,0.6765,0.0000,0.6917,13.0314,12.4913,0
42.00,0.1429,0.6684,0.0000,1.0130,12.7490,23.9081,0
102.00,0.5294,0.0110,0.0000,29.9986,2.3626,0.9709,2
60.00,0.7000,0.0609,0.0000,5.5127,9.2212,17.6205,3
30.00,0.2000,0.7099,0.0000,0.5633,14.4522,11.1841,0
90.00,0.9333,0.0000,0.0000,33.0599,1.7223,0.1431,1
72.00,0.5833,0.0255,1.0000,7.3785,8.5097,32.5072,2
114.00,0.8947,0.0000,0.0000,41.0325,1.7783,0.1879,1
36.00,0.0000,0.6823,0.0000,0.7843,13.5835,14.6420,0
132.00,0.7727,0.0114,0.0000,48.4099,1.6956,0.1797,1
174.00,0.5862,0.0000,0.0000,42.0214,3.1407,2.3027,2
60.00,0.2000,0.6306,0.0000,2.1030,9.5398,11.2973,3
36.00,0.1667,0.6714,0.0000,0.8331,13.1973,11.2987,0
108.00,0.8333,0.0195,0.0000,40.3928,1.6217,0.2090,1
102.00,0.3529,0.0000,0.0000,15.8697,5.4274,9.1770,2
54.00,0.2222,0.6796,0.0000,1.2132,13.2599,11.9635,3
30.00,0.2000,0.6128,1.0000,0.7742,14.0054,17.1247,0
114.00,0.9474,0.0000,0.0000,40.4091,1.8211,0.1291,1
96.00,0.6875,0.0000,0.0000,36.7574,1.6117,0.3849,2
30.00,0.6000,0.2823,0.0000,1.6336,12.1798,15.5255,3
30.00,0.0000,0.7053,0.0000,0.8204,9.7775,7.3394,0
108.00,0.9444,0.0000,0.0000,39.0389,1.7665,0.1643,1
132.00,0.3636,0.0000,0.0000,30.0844,3.3877,3.8909,2
174.00,0.4483,0.0847,0.5000,28.0305,4.6817,6.8103,2
36.00,0.1667,0.6862,1.0000,0.8421,12.4166,11.0607,0
66.00,0.7273,0.0000,0.0000,23.4048,1.8199,0.1379,1
90.00,0.2000,0.0000,0.0000,17.9283,4.0200,5.8870,2
36.00,0.1667,0.7254,0.0000,0.6988,13.1495,7.3295,3
54.00,0.1111,0.7031,0.0000,1.2199,12.1429,14.0930,3
90.00,0.9333,0.0000,0.0000,35.1299,1.5619,0.2205,1
138.00,0.4348,0.0000,0.0000,26.1038,4.2866,5.4439,2
30.00,0.2000,0.6916,1.0000,0.6768,12.6696,12.0852,0
30.00,0.2000,0.5952,0.0000,0.9966,11.1867,22.3662,0
138.00,0.9130,0.0114,0.0000,51.0863,1.6705,0.1799,1
72.00,0.8333,0.0000,0.0000,18.3801,2.9173,5.6521,2
66.00,0.2727,0.5747,0.0000,2.4977,10.2392,10.8092,3
36.00,0.1667,0.4905,0.0000,1.3759,12.3322,10.7150,0
90.00,0.9333,0.0111,0.0000,34.3914,1.5878,0.1907,1
144.00,0.5833,0.0000,0.0000,34.2887,3.1996,3.6792,2
60.00,0.5000,0.3925,0.0000,2.6061,12.9863,17.4310,3
36.00,0.0000,0.7008,0.0000,0.6896,14.6207,21.8234,0
102.00,1.0000,0.0000,0.0000,36.1818,1.8191,0.0754,1
42.00,0.1429,0.6500,0.0000,1.1015,12.3474,11.1756,3
72.00,0.1667,0.6989,0.0000,1.8122,10.9629,8.7307,3
36.00,0.1667,0.6845,1.0000,0.9724,10.6805,14.1390,0
90.00,0.8000,0.0104,0.0000,33.8670,1.6299,0.2175,1
132.00,0.2727,0.0000,0.0000,30.2950,3.3572,1.0071,2
42.00,0.0000,0.6833,0.0000,1.1408,10.6581,10.2462,3
36.00,0.1667,0.6697,0.0000,0.8149,13.5923,14.3634,0
96.00,0.7500,0.0104,0.0000,39.0788,1.4310,0.2154,1
30.00,0.2000,0.6785,1.0000,0.8655,10.1431,5.4644,0
60.00,0.2000,0.7384,1.0000,1.5644,9.0316,6.8590,3
30.00,0.0000,0.7295,1.0000,0.6073,12.3603,10.5109,0
78.00,0.9231,0.0104,0.0000,29.6433,1.6039,0.2141,1
96.00,0.4375,0.0245,0.0000,13.3783,5.9999,12.1793,2
48.00,0.2500,0.6050,0.0000,1.8181,9.4298,14.9218,3
30.00,0.2000,0.6504,0.0000,0.8926,10.7488,8.3420,0
102.00,0.3529,0.0107,0.0000,24.8244,3.0647,3.1499,2
48.00,0.1250,0.6716,1.0000,1.1354,12.8817,15.5216,3
54.00,0.2222,0.6760,1.0000,1.3945,11.5466,11.2245,3
30.00,0.2000,0.6723,1.0000,0.9824,9.0063,3.6285,0
120.00,1.0000,0.0105,0.0000,43.7125,1.7163,0.1252,1
114.00,0.5263,0.0000,0.0000,35.6916,2.1940,1.2908,2
66.00,0.1818,0.5836,0.0000,2.5616,9.7292,9.4369,3
36.00,0.1667,0.6743,0.0000,0.9657,11.1408,10.2191,0
132.00,0.9545,0.0000,0.0000,46.4047,1.8445,0.1139,1
126.00,0.3810,0.0000,0.0000,29.0485,3.3376,1.9861,2
66.00,0.1818,0.7092,1.0000,1.2512,14.3386,11.6667,3
30.00,0.0000,0.6808,1.0000,0.9385,9.2043,7.0285,0
102.00,0.9412,0.0000,0.0000,35.4975,1.8734,0.1378,1
72.00,0.1667,0.7258,0.0000,1.3810,13.2967,13.6827,3
84.00,0.2143,0.6516,0.0000,2.7042,9.8224,11.7463,3
36.00,0.1667,0.6982,0.0000,0.9327,10.6486,7.0724,0
48.00,0.1250,0.6760,0.0000,1.3176,10.8036,7.7976,3
90.00,0.5333,0.0107,0.0000,18.0482,3.9333,3.9956,2
30.00,0.0000,0.7361,1.0000,0.6611,10.9750,6.5842,3
36.00,0.1667,0.7247,0.0000,0.7380,12.4311,13.6729,0
102.00,0.9412,0.0000,0.0000,35.5215,1.8715,0.1550,1
72.00,0.3333,0.0000,0.0000,12.0962,4.9523,8.0473,2
126.00,0.3810,0.0000,0.0000,31.6096,2.9861,2.6551,2
36.00,0.1667,0.6424,0.0000,1.1784,9.9250,7.1235,0
96.00,0.9375,0.0108,0.0000,35.2282,1.6956,0.1017,1
90.00,0.2000,0.0000,0.0000,15.3151,4.8766,9.5074,2
60.00,0.2000,0.6881,0.0000,1.4003,12.3631,17.6732,3
36.00,0.1667,0.6955,1.0000,0.9630,10.3853,9.6706,0
138.00,0.6087,0.0195,0.0000,36.8695,2.6701,2.4823,2
54.00,0.8889,0.0000,0.0000,20.2405,1.6679,0.2499,1
84.00,0.7143,0.0000,0.0000,24.2057,2.4703,0.7235,2
36.00,0.1667,0.6921,1.0000,0.8210,12.5022,11.6366,0
36.00,0.1667,0.6478,0.0000,1.0834,10.7025,10.9097,0
114.00,0.2632,0.0111,0.0000,14.3046,6.8807,6.9316,2
54.00,0.7778,0.0342,0.0000,5.7101,8.1336,22.7820,3
36.00,0.1667,0.7284,1.0000,0.7294,12.4029,7.0752,0
114.00,0.7895,0.0000,0.0000,41.1743,1.7687,0.1624,1
72.00,0.3333,0.0000,0.0000,7.7118,8.3363,17.7762,2
90.00,0.2667,0.0000,0.0000,7.8995,10.3931,18.1613,2
30.00,0.2000,0.5974,1.0000,0.8955,12.4892,23.4736,0
78.00,1.0000,0.0110,0.0000,29.5169,1.6135,0.2308,1
42.00,0.1429,0.6954,0.0000,0.9268,12.8029,12.9474,3
24.00,0.0000,0.6733,0.0000,0.6193,11.6615,8.5491,3
42.00,0.1429,0.6031,1.0000,1.3945,10.9539,10.9882,0
126.00,0.9524,0.0000,0.0000,46.2131,1.7265,0.1853,1
78.00,0.4615,0.0000,0.0000,17.0625,3.5714,3.4482,2
42.00,0.2857,0.6426,1.0000,1.3254,10.3262,11.4811,0
30.00,0.2000,0.7001,0.0000,0.6763,12.3034,16.6681,0
84.00,0.9286,0.0110,0.0000,31.4964,1.6377,0.1877,1
114.00,0.5789,0.0000,0.0000,26.7102,3.2680,7.1481,2
42.00,0.1429,0.7340,0.0000,0.8687,11.8593,8.2046,3
36.00,0.1667,0.7277,0.0000,0.7169,12.6756,9.4402,0
84.00,0.8571,0.0000,0.0000,34.3796,1.4433,0.2347,1
174.00,0.2069,0.0000,0.0000,30.8196,4.6458,4.3382,2
42.00,0.1429,0.5849,1.0000,1.5953,9.9276,14.2740,3
30.00,0.2000,0.7353,1.0000,0.7648,9.3839,5.2794,0
78.00,0.2308,0.6374,0.0000,1.9803,13.2806,30.8639,3
138.00,0.3913,0.0000,0.0000,23.5968,4.8482,7.3430,2
60.00,0.2000,0.6355,1.0000,1.5480,13.1281,20.5178,3
36.00,0.1667,0.7345,0.0000,0.7243,12.1937,12.1501,0
84.00,0.9286,0.0197,0.0000,30.4502,1.7043,0.2255,1
168.00,0.5000,0.0000,0.0000,28.6103,4.8720,7.5585,2
66.00,0.2727,0.5696,0.0000,2.8540,8.9533,12.3023,3
42.00,0.2857,0.6496,0.0000,1.0848,12.5652,31.8499,0
102.00,0.8824,0.0000,0.0000,37.3309,1.7323,0.1677,1
120.00,0.4000,0.0000,0.0000,24.2552,3.9474,3.6910,2
48.00,0.2500,0.6907,0.0000,1.2671,10.7183,10.6073,3
42.00,0.2857,0.6737,0.0000,1.0256,12.3610,9.1795,0
96.00,0.9375,0.0107,0.0000,36.7056,1.5873,0.1616,1
78.00,0.3077,0.0000,0.0000,14.3884,4.4210,2.4064,2
42.00,0.1429,0.7081,0.0000,0.8106,14.1227,15.1311,3
72.00,0.5000,0.0000,0.0000,15.3291,3.6970,2.0007,2
96.00,0.8125,0.0000,0.0000,34.3226,1.7970,0.1621,1
72.00,0.4167,0.0000,0.0000,8.1742,7.8082,10.4972,2
90.00,0.9333,0.0000,0.0000,30.4683,1.9539,0.0793,1
36.00,0.3333,0.6328,1.0000,1.1570,10.4262,9.8686,0
84.00,1.0000,0.0000,0.0000,29.7426,1.8242,0.1278,1
126.00,0.7143,0.0000,0.0000,31.3416,3.0202,2.2627,2
66.00,0.3636,0.5077,0.0000,2.4564,12.2262,16.2025,3
30.00,0.2000,0.6639,1.0000,0.7891,11.7775,7.3215,0
84.00,0.8571,0.0000,0.0000,31.4243,1.6731,0.2179,1
102.00,0.5882,0.0000,0.0000,38.2024,1.6700,0.6392,2
48.00,0.1250,0.6721,0.0000,1.3425,10.7237,7.7332,3
30.00,0.2000,0.6586,0.0000,0.7424,12.7942,14.4101,0
96.00,0.8750,0.0000,0.0000,35.6661,1.6916,0.2044,1
144.00,0.4583,0.0000,0.0000,24.7528,4.8175,9.4479,2
66.00,0.4545,0.4479,1.0000,2.9337,11.4217,18.0412,3
36.00,0.1667,0.7405,1.0000,0.7689,11.1477,7.9337,0
72.00,1.0000,0.0103,0.0000,27.4442,1.5964,0.2302,1
132.00,0.4091,0.0000,0.0000,15.8362,7.3353,17.7964,2
66.00,0.7273,0.2070,0.5000,5.3569,8.7705,28.8335,3
36.00,0.1667,0.7355,0.0000,0.7660,11.4291,6.5960,0
96.00,0.7500,0.0192,0.0000,34.3685,1.7395,0.1940,1
84.00,0.4286,0.0000,0.0000,17.2880,3.8589,4.5244,2
66.00,0.7273,0.1771,1.0000,5.9153,8.1810,15.4522,3
156.00,0.6154,0.0000,0.0000,44.7973,2.4824,1.5609,2
102.00,0.8235,0.0000,0.0000,36.1451,1.8220,0.1901,1
30.00,0.2000,0.6785,0.0000,0.7553,11.7697,8.4347,0
36.00,0.1667,0.7091,0.0000,0.8202,11.7694,12.4143,3
30.00,0.0000,0.6881,0.0000,0.6440,13.5315,19.5417,0
120.00,0.8500,0.0111,0.0000,45.7012,1.5966,0.1514,1
90.00,0.5333,0.0000,0.0000,20.6522,3.3579,3.6137,2
78.00,0.2308,0.6568,1.0000,2.3787,10.2553,14.0730,3
36.00,0.1667,0.7062,1.0000,0.6307,15.7690,20.3791,0
108.00,0.8889,0.0108,0.0000,38.5797,1.7691,0.1517,1
108.00,0.5000,0.0000,0.0000,25.9753,3.1578,2.2005,2
72.00,0.1667,0.6835,1.0000,1.4185,15.0645,21.7747,3
36.00,0.1667,0.7023,0.0000,0.7559,13.1784,13.1646,0
66.00,0.2727,0.6928,0.0000,1.9270,9.5205,8.3826,3
132.00,0.5000,0.0000,0.0000,13.2998,8.9250,31.8995,2
138.00,0.3478,0.0000,0.0000,12.6343,9.9227,9.1891,2
30.00,0.2000,0.6456,0.0000,1.0010,9.6213,11.6937,0
90.00,0.8667,0.0201,0.0000,32.9801,1.6742,0.1736,1
72.00,0.2500,0.0000,0.0000,13.2802,4.4216,7.9388,2
42.00,0.2857,0.1775,1.0000,3.8315,8.0165,14.7430,3
174.00,0.2759,0.0112,0.0000,12.6313,12.6214,39.9768,2
96.00,0.8750,0.0000,0.0000,33.4045,1.8739,0.0948,1
144.00,0.2917,0.0000,0.0000,20.0880,6.1685,9.0503,2
78.00,0.7692,0.1852,1.0000,7.7854,7.1635,17.3080,3
36.00,0.1667,0.7230,1.0000,0.6773,13.7205,16.9879,0
36.00,0.3333,0.6417,1.0000,0.8736,13.7658,21.5555,0
126.00,0.5238,0.0123,0.0000,20.1576,5.1739,9.2099,2
54.00,0.1111,0.6702,0.0000,1.2520,13.2237,16.1564,3
24.00,0.0000,0.7195,0.0000,0.4667,13.4222,13.7009,0
102.00,0.9412,0.0000,0.0000,37.2505,1.7382,0.1657,1
102.00,0.0588,0.0000,0.0000,16.8249,5.0624,6.1262,2
36.00,0.1667,0.6679,0.0000,1.1022,9.8472,9.8496,3
30.00,0.2000,0.7102,0.0000,0.6568,12.2359,12.8170,0
138.00,1.0000,0.0000,0.0000,47.6044,1.8989,0.0738,1
96.00,0.3750,0.0000,0.0000,28.6747,2.3479,0.5877,2
24.00,0.2500,0.6684,0.0000,0.5875,12.5484,14.9383,3
30.00,0.0000,0.6633,1.0000,1.0072,9.0287,11.6214,0
90.00,0.8667,0.0120,0.0000,35.4317,1.5097,0.1728,1
30.00,0.2000,0.5970,0.0000,0.9465,11.7732,27.5071,0
54.00,0.0000,0.6994,0.0000,1.3037,11.4509,10.2602,3
42.00,0.0000,0.6750,0.0000,0.9305,13.6702,20.5868,0
78.00,1.0000,0.0000,0.0000,28.3154,1.7547,0.1036,1
144.00,0.2500,0.0000,0.0000,26.9622,4.3408,6.7499,2
78.00,0.2308,0.6591,1.0000,1.9318,12.7647,17.2791,3
30.00,0.2000,0.6793,0.0000,0.9079,9.5988,10.0683,0
102.00,0.8235,0.0000,0.0000,36.9386,1.7613,0.2177,1
114.00,0.3158,0.0000,0.0000,19.9899,4.7029,7.3849,2
72.00,0.1667,0.6735,0.0000,1.7826,12.1863,11.8596,3
30.00,0.0000,0.7245,0.0000,0.6551,11.6144,11.7218,0
54.00,0.0000,0.6965,1.0000,1.3068,11.5389,10.9238,3
120.00,0.4000,0.0201,0.0000,24.0574,3.8876,4.0641,2
60.00,0.2000,0.6338,0.0000,1.4365,14.2949,24.7930,3
36.00,0.1667,0.6563,1.0000,1.1339,9.9126,15.3284,0
120.00,0.8500,0.0108,0.0000,43.4106,1.7344,0.1859,1
174.00,0.3448,0.0000,0.0000,29.0406,4.9916,6.1447,2
72.00,0.1667,0.6976,0.0000,2.0326,9.7136,3.6434,3
42.00,0.2857,0.6830,0.0000,0.9309,13.3023,12.3707,0
102.00,0.8235,0.0103,0.0000,37.2776,1.7080,0.1883,1
120.00,0.2500,0.0000,0.0000,20.2240,4.9335,6.5605,2
48.00,0.1250,0.6660,1.0000,1.1828,12.5535,10.2777,3
36.00,0.1667,0.6946,1.0000,0.7546,13.5702,18.3846,0
102.00,0.8235,0.0111,0.0000,37.8298,1.6663,0.1930,1
174.00,0.2759,0.0590,0.5000,25.3393,5.4619,7.7782,2
72.00,0.1667,0.6610,0.0000,1.7990,12.5671,16.4742,3
24.00,0.0000,0.6163,0.0000,0.5651,15.2975,21.7264,0
102.00,0.8235,0.0109,0.0000,36.8032,1.7414,0.1675,1
114.00,0.3158,0.0251,1.0000,19.6770,4.6480,6.3653,2
78.00,0.1538,0.6376,0.0000,2.0880,12.5389,13.4446,3
36.00,0.1667,0.7182,1.0000,0.6527,14.5401,18.7633,0
90.00,0.9333,0.0194,0.0000,32.6894,1.6998,0.2168,1
114.00,0.7895,0.0910,0.5000,20.3226,4.0992,8.0228,2
78.00,0.1538,0.7420,1.0000,1.5174,12.2605,8.8511,3
30.00,0.2000,0.6690,0.0000,0.7675,11.9400,13.3257,0
36.00,0.1667,0.6770,0.0000,0.9290,11.5170,12.9861,0
102.00,0.2941,0.0107,0.0000,25.9663,2.8860,1.4705,2
66.00,0.1818,0.6442,0.0000,1.9638,10.9593,12.3148,3
54.00,0.1111,0.6731,0.0000,1.4022,11.5893,10.9309,3
96.00,0.9375,0.0000,0.0000,33.5497,1.8614,0.1281,1
108.00,0.7222,0.0000,0.0000,42.6651,1.5313,0.2195,1
78.00,0.1538,0.6923,1.0000,2.0549,10.6800,9.3701,3
78.00,0.0769,0.6786,0.0000,2.1147,10.8562,8.1468,3
90.00,0.2000,0.6926,0.0000,2.1611,11.8034,7.5250,3
102.00,0.2353,0.0000,0.0000,21.3265,3.7828,2.1233,2
60.00,0.2000,0.6770,0.0000,1.4938,11.9735,12.0065,3
42.00,0.2857,0.6896,0.0000,0.9850,12.2371,16.3396,0
102.00,0.7647,0.0193,0.0000,39.1003,1.5584,0.2273,1
114.00,0.2632,0.0000,0.0000,21.9822,4.1860,3.4832,2
36.00,0.1667,0.6732,1.0000,0.8082,13.5570,18.8397,0
30.00,0.0000,0.6975,1.0000,0.6267,13.4822,15.0182,0
78.00,0.5385,0.0000,0.0000,27.3692,1.8499,0.1251,1
102.00,0.4118,0.0000,0.0000,16.8600,5.0498,6.5258,2
72.00,0.1667,0.6431,0.0000,2.2212,10.5699,8.4228,3
24.00,0.2500,0.6901,1.0000,0.5891,11.6274,8.8833,0
84.00,0.9286,0.0100,0.0000,32.3291,1.5722,0.1752,1
120.00,0.3000,0.0496,1.0000,14.4628,6.8854,16.6484,2
36.00,0.3333,0.6000,1.0000,1.2713,10.3283,14.6468,3
30.00,0.2000,0.7155,0.0000,0.8750,8.7532,3.5755,0
102.00,0.7647,0.0110,0.0000,36.5712,1.7584,0.1621,1
120.00,0.1000,0.0333,0.0000,9.6181,11.0605,21.1040,2
60.00,0.1000,0.5808,1.0000,2.2749,10.0570,11.2160,3
42.00,0.1429,0.6785,1.0000,0.9069,13.8880,25.5246,0
120.00,0.9500,0.0000,0.0000,41.7563,1.8738,0.1424,1
102.00,0.4118,0.0000,0.0000,24.0457,3.2419,3.7703,2
54.00,0.1111,0.6796,0.0000,1.5028,10.5133,10.3682,3
